region,horizon,MAE,RMSE,MedAE,ME,ZeroAcc,n,MASE,RMSSE
khmelnytskyi,2,0.04229872984190782,0.20404061969749437,0.0006699264049530029,-0.040999995854993664,0.9583333333333334,24,0.6757725648552416,0.7192518937585837
khmelnytskyi,3,0.12553563248366117,0.35330524646674616,0.0006944537162780762,-0.1242883891488115,0.875,24,2.005581176108015,1.245416074371837
khmelnytskyi,4,0.0007892441935837269,0.0008242412965911356,0.0007357019931077957,0.0007892441935837269,1.0,24,0.012609115568920968,0.0029054857526218583
khmelnytskyi,5,0.042378982373823725,0.20399031431377224,0.0007411185652017593,-0.040899093728512526,0.9583333333333334,24,0.6770546945913266,0.7190745651337146
khmelnytskyi,6,0.04228530405089259,0.20398820382642402,0.0006482973694801331,-0.040992040342340864,0.9583333333333334,24,0.6755580718606887,0.7190671255757275
khmelnytskyi,7,0.042360042687505484,0.20400064933017875,0.0007205083966255188,-0.04092227155342698,0.9583333333333334,24,0.6767521105551471,0.7191109965076902
kirovohrad,1,0.04183023562654853,0.20409162564950464,0.0001374371349811554,-0.04148974549025297,0.9583333333333334,24,1.1695036710589193,0.9990964811846039
kirovohrad,2,0.041960549618427954,0.20408031018758302,0.0002661449834704399,-0.041354754862065114,0.9583333333333334,24,1.1731470330818816,0.9990410882298323
kirovohrad,3,0.00032964954152703285,0.00040251561895421535,0.0002530328929424286,0.00032964954152703285,1.0,24,0.009216451765193293,0.0019704480144110974
kirovohrad,4,0.04203768687633177,0.20410747975456367,0.00038492120802402496,-0.04128865532887479,0.9583333333333334,24,1.1753036622507758,0.9991740923091486
kirovohrad,5,0.08367601502686739,0.288580197393913,0.0003915596753358841,-0.0829356499016285,0.9166666666666666,24,2.3394419201261676,1.4126961791708217
kirovohrad,6,0.041930875508114696,0.20406525482389673,0.00025508832186460495,-0.041378298231090106,0.9583333333333334,24,1.1723173944143734,0.9989673872103315
kirovohrad,7,0.0003961916081607342,0.0004389683469896078,0.0003481125459074974,0.0003961916081607342,1.0,24,0.011076857044827193,0.0021488962588887286
kyiv,1,0.42344842075059813,0.8108310004817619,0.018093902617692947,-0.4024662720039487,0.6666666666666666,24,3.3038824456238527,1.7382617626676422
kyiv,2,0.3795427613270779,0.671015171183848,0.018144555389881134,-0.362589115742594,0.6666666666666666,24,2.961316195935689,1.4385241974538951
kyiv,3,0.46679056140904623,1.3885166517075702,0.011053718626499176,-0.444241388545682,0.8333333333333334,24,3.6420519384356975,2.9767058746600834
kyiv,4,0.628585753031075,1.0934110676600715,0.03867536783218384,-0.6116345503057042,0.5833333333333334,24,4.904430700975015,2.3440576996461986
kyiv,5,0.46112812248369056,1.1320006836721566,0.010532025247812271,-0.4474585435042779,0.7083333333333334,24,3.5978717463553065,2.4267862261948614
kyiv,6,0.08907488578309615,0.27845939136699466,0.005586542189121246,-0.07142485150446494,0.9166666666666666,24,0.69499126000532,0.5969620206693594
kyiv,7,0.42449229055394727,0.760694536855777,0.022608056664466858,-0.40417315407345694,0.6666666666666666,24,3.31202705769417,1.630779071965578
luhansk,1,0.0002765988853449623,0.0003956741817324536,0.00018374435603618622,0.0002765988853449623,1.0,24,0.015466487672205808,0.002562353129670959
luhansk,2,0.0001902155733356873,0.0002912147861976824,5.9178564697504044e-05,0.0001902155733356873,1.0,24,0.010636220809020516,0.0018858827623093484
luhansk,3,0.00017876701895147562,0.000258898243189077,7.514888420701027e-05,0.00017876701895147562,1.0,24,0.009996055809703345,0.001676603514531089
luhansk,4,0.041805271175689995,0.2041214186875992,5.797017365694046e-05,-0.04152689482240627,0.9583333333333334,24,2.3376114132406656,1.3218733497266912
luhansk,5,0.04185544097951303,0.20407295085544344,7.68657773733139e-05,-0.0414568935908998,0.9583333333333334,24,2.34041674143777,1.3215594760721887
luhansk,6,0.00027039505463714403,0.00034483437471369657,0.00017254473641514778,0.00027039505463714403,1.0,24,0.015119590138460303,0.0022331187630110056
luhansk,7,0.04181759788965186,0.20405996021835962,0.0,-0.04148944793269038,0.9583333333333334,24,2.3383006819963663,1.3214753497856506
lviv,1,0.00042200655055542785,0.00045785983588868506,0.00043283868581056595,0.00042200655055542785,1.0,24,0.00943887984742307,0.0017486983188356015
lviv,2,0.0422609233452628,0.2040284484003931,0.0006765993312001228,-0.04103293215545515,0.9583333333333334,24,0.9452359854890446,0.7792432896410357
lviv,3,0.0005636215209960938,0.0005889524549694929,0.000505475327372551,0.0005636215209960938,1.0,24,0.012606334686279296,0.002249378711893921
lviv,4,0.08388202047596376,0.2884706522707069,0.0006708642467856407,-0.08266615960747004,0.9166666666666666,24,1.8761611913123892,1.1017523379837058
lviv,5,0.0007372696418315172,0.0007531090142619941,0.0007217684760689735,0.0007372696418315172,1.0,24,0.01649026432229827,0.002876339796400193
