region,horizon,MAE,RMSE,MedAE,ME,ZeroAcc,n,MASE,RMSSE
kherson,6,0.9629399925470352,1.2922063301595768,0.6969383955001831,0.39150304098924,0.7916666666666666,24,1.4422605691943315,1.0185474047595042
kherson,7,0.9980673814813296,1.2862069496786956,0.7900420427322388,0.0888117328286171,0.8333333333333334,24,1.4948732432454734,1.0138185520396668
khmelnytskyi,1,0.08364593315248688,0.2885179529023973,0.00045729801058769226,-0.08292979079609115,0.9166666666666666,24,1.3363433606028259,1.0170380991591716
khmelnytskyi,2,0.041974229427675404,0.20403365309341695,0.00035469047725200653,-0.04132199473679066,0.9583333333333334,24,0.6705882844278618,0.7192273361818464
khmelnytskyi,3,0.1252481915677587,0.35346077171209267,0.0004173722118139267,-0.12468617999305327,0.875,24,2.0009889652849067,1.245964307500165
khmelnytskyi,4,0.0005201065602401892,0.0006012450075052941,0.0005803089588880539,0.0005201065602401892,1.0,24,0.008309321474313498,0.002119414315160439
khmelnytskyi,5,0.04207464664553603,0.20412468734067984,0.0004285983741283417,-0.04125868668779731,0.9583333333333334,24,0.6721925690274922,0.7195482357891785
khmelnytskyi,6,0.04201268187413613,0.20410686064571776,0.0003924369812011719,-0.041313425016899906,0.9583333333333334,24,0.6712026080367938,0.7194853959285177
khmelnytskyi,7,0.04197426357616981,0.2039998220250843,0.00040098465979099274,-0.04130813727776209,0.9583333333333334,24,0.6705888299907129,0.7191080802219193
kirovohrad,1,0.04187321336939931,0.20406816265253605,0.00022168178111314774,-0.04143719763184587,0.9583333333333334,24,1.1707052571194556,0.9989816219999864
kirovohrad,2,0.04189419917141398,0.20407794882367059,0.0002382677048444748,-0.041420200218756996,0.9583333333333334,24,1.1712919851674493,0.9990295285670181
kirovohrad,3,0.00024540101488431293,0.0002709403715309705,0.00021523796021938324,0.00024540101488431293,1.0,24,0.0068610033744739155,0.0013263433565486858
kirovohrad,4,0.04204789766420921,0.20410206250093502,0.00039606261998414993,-0.04127625344942013,0.9583333333333334,24,1.1755891388618491,0.9991475730483957
kirovohrad,5,0.08360777647855382,0.28858682154042914,0.00032891426235437393,-0.08300779705556731,0.9166666666666666,24,2.3375340840462338,1.41272860657422
kirovohrad,6,0.0418498869985342,0.20405929859642596,0.00020857993513345718,-0.041456925527503095,0.9583333333333334,24,1.170053090667352,0.998938229493114
kirovohrad,7,0.0003234782877067725,0.00033680030798744376,0.00031633954495191574,0.0003234782877067725,1.0,24,0.009043913793801848,0.00164874968045002
kyiv,1,0.4367715433860819,0.8148512234951842,0.025680217891931534,-0.39161695384730894,0.6666666666666666,24,3.407833786186755,1.7468803279882534
kyiv,2,0.3962645285452406,0.6738993360114152,0.02211856096982956,-0.33839117145786685,0.625,24,3.091784868068098,1.4447072780638028
kyiv,3,0.46719872175405425,1.3535997720261352,0.018420442938804626,-0.42756806407123804,0.8333333333333334,24,3.645236538336865,2.901850970511324
kyiv,4,0.6410236228257418,1.0889222160308751,0.0993184745311737,-0.5909835932155451,0.5833333333333334,24,5.001475010652008,2.3344344869906832
kyiv,5,0.4667086573317647,1.1222782823869266,0.014579623937606812,-0.42669722717255354,0.7083333333333334,24,3.6414128961583034,2.4059433151747047
kyiv,6,0.10600946300352614,0.2779904395886616,0.002134997397661209,-0.04258585519467791,0.875,24,0.8271203450623957,0.5959566805376587
kyiv,7,0.43883667203287285,0.7614089709478975,0.04113488271832466,-0.38748261518776417,0.6666666666666666,24,3.4239465922564847,1.6323106777669611
luhansk,1,0.00042609967446575564,0.0004324360248938245,0.00041738199070096016,0.00042609967446575564,1.0,24,0.023826073463876836,0.0028004197719385246
luhansk,2,0.0003168179343144099,0.00033646512894312987,0.00027810269966721535,0.0003168179343144099,1.0,24,0.017715402827080753,0.0021789202226885095
luhansk,3,0.0002806582100068529,0.00029567481064560544,0.0002768649719655514,0.0002806582100068529,1.0,24,0.015693471576216526,0.0019147655101108517
luhansk,4,0.04194764748293286,0.20406024280710458,0.0002869637683033943,-0.04135949834017083,0.9583333333333334,24,2.3455726217539956,1.3214771798068865
luhansk,5,0.04197267877558867,0.20403831809616033,0.00028333975933492184,-0.0413254889814804,0.9583333333333334,24,2.3469722882016666,1.3213351972002398
luhansk,6,0.0003827022349772354,0.00040039009089615766,0.0003413432277739048,0.0003827022349772354,1.0,24,0.02139943330581041,0.0025928929656338522
luhansk,7,0.041914438285554446,0.20406253290279763,0.00023707374930381775,-0.041393646970391273,0.9583333333333334,24,2.3437156741339193,1.3214920102763414
lviv,1,0.0002574882625291745,0.0003150383428319387,0.0002696877345442772,0.0002574882625291745,1.0,24,0.005759154138569203,0.0012032219847580203
lviv,2,0.04197789457005759,0.20408119017761384,0.0003634728491306305,-0.04133776272647083,0.9583333333333334,24,0.9389055752169548,0.7794447256481476
lviv,3,0.00028811620237926644,0.0003297240957704261,0.00031124893575906754,0.00028811620237926644,1.0,24,0.006444199059882926,0.0012593110964498602
lviv,4,0.08371953767103453,0.2885598883982235,0.0005157357081770897,-0.08288036729209125,0.9166666666666666,24,1.8725269925754722,1.1020931564044016
lviv,5,0.0004400213559468587,0.00048608460941834426,0.00046402961015701294,0.0004400213559468587,1.0,24,0.009841810994678072,0.0018564968417722808
lviv,6,0.00031809229403734207,0.00038013714909157476,0.00033954624086618423,0.00031809229403734207,1.0,24,0.0071146643099685505,0.0014518530376292017
