region,horizon,MAE,RMSE,MedAE,ME,ZeroAcc,n,MASE,RMSSE
luhansk,5,0.08333333333333333,0.28867513459481287,0.0,0.0,0.9166666666666666,24,4.659722222222222,1.8694361895145462
luhansk,6,0.041666666666666664,0.2041241452319315,0.0,0.041666666666666664,0.9583333333333334,24,2.329861111111111,1.3218910066012755
luhansk,7,0.08333333333333333,0.28867513459481287,0.0,0.0,0.9166666666666666,24,4.659722222222222,1.8694361895145462
lviv,1,0.0,0.0,0.0,0.0,1.0,24,0.0,0.0
lviv,2,0.041666666666666664,0.2041241452319315,0.0,-0.041666666666666664,0.9583333333333334,24,0.9319444444444444,0.7796087833474323
lviv,3,0.0,0.0,0.0,0.0,1.0,24,0.0,0.0
lviv,4,0.08333333333333333,0.28867513459481287,0.0,-0.08333333333333333,0.9166666666666666,24,1.8638888888888887,1.1025333147551268
lviv,5,0.0,0.0,0.0,0.0,1.0,24,0.0,0.0
lviv,6,0.0,0.0,0.0,0.0,1.0,24,0.0,0.0
lviv,7,0.0,0.0,0.0,0.0,1.0,24,0.0,0.0
mykolaiv,1,0.4583333333333333,0.8897565210026093,0.0,0.375,0.6666666666666666,24,2.4215879265091864,1.762521342135034
mykolaiv,2,0.5416666666666666,0.9354143466934853,0.0,0.375,0.5833333333333334,24,2.8618766404199474,1.8529650650143794
mykolaiv,3,0.4166666666666667,0.7637626158259734,0.0,0.16666666666666666,0.75,24,2.2014435695538057,1.5129396401627624
mykolaiv,4,0.7083333333333334,1.0606601717798212,1.0,0.125,0.5,24,3.74245406824147,2.101064892908005
mykolaiv,5,0.5416666666666666,1.0606601717798212,0.0,0.2916666666666667,0.6666666666666666,24,2.8618766404199474,2.101064892908005
mykolaiv,6,0.6666666666666666,1.0408329997330663,0.5,0.16666666666666666,0.5,24,3.522309711286089,2.0617891887555806
mykolaiv,7,0.625,0.9789450103725609,0.5,0.041666666666666664,0.5416666666666666,24,3.302165354330709,1.939195086329894
odesa,1,0.20833333333333334,0.5400617248673217,0.0,0.041666666666666664,0.8333333333333334,24,0.8847573839662448,1.0096109330386192
odesa,2,0.25,0.6454972243679028,0.0,0.0,0.8333333333333334,24,1.0617088607594936,1.2067158714645483
odesa,3,0.2916666666666667,0.5400617248673217,0.0,-0.125,0.75,24,1.2386603375527427,1.0096109330386192
odesa,4,0.16666666666666666,0.408248290463863,0.0,0.0,0.875,24,0.7078059071729957,0.7631941285005917
odesa,5,0.125,0.3535533905932738,0.0,0.041666666666666664,0.9166666666666666,24,0.5308544303797468,0.6609455033006377
odesa,6,0.4166666666666667,0.816496580927726,0.0,-0.16666666666666666,0.7083333333333334,24,1.7695147679324896,1.5263882570011833
odesa,7,0.25,0.6454972243679028,0.0,0.0,0.8333333333333334,24,1.0617088607594936,1.2067158714645483
poltava,1,0.16666666666666666,0.5,0.0,0.08333333333333333,0.875,24,2.1928104575163396,1.8136194987578045
poltava,2,0.125,0.45643546458763845,0.0,0.125,0.9166666666666666,24,1.644607843137255,1.655600517001437
poltava,3,0.16666666666666666,0.5,0.0,0.08333333333333333,0.875,24,2.1928104575163396,1.8136194987578045
poltava,4,0.08333333333333333,0.28867513459481287,0.0,0.08333333333333333,0.9583333333333334,24,1.0964052287581698,1.0470937058153724
poltava,5,0.16666666666666666,0.5,0.0,0.08333333333333333,0.875,24,2.1928104575163396,1.8136194987578045
poltava,6,0.16666666666666666,0.5,0.0,0.08333333333333333,0.875,24,2.1928104575163396,1.8136194987578045
poltava,7,0.25,0.6454972243679028,0.0,0.0,0.8333333333333334,24,3.28921568627451,2.3413727050153397
rivne,1,0.08333333333333333,0.28867513459481287,0.0,-0.08333333333333333,0.9166666666666666,24,6.989583333333333,2.158638974498103
rivne,2,0.0,0.0,0.0,0.0,1.0,24,0.0,0.0
rivne,3,0.041666666666666664,0.2041241452319315,0.0,-0.041666666666666664,0.9583333333333334,24,3.4947916666666665,1.5263882570011833
rivne,4,0.0,0.0,0.0,0.0,1.0,24,0.0,0.0
rivne,5,0.041666666666666664,0.2041241452319315,0.0,-0.041666666666666664,0.9583333333333334,24,3.4947916666666665,1.5263882570011833
rivne,6,0.0,0.0,0.0,0.0,1.0,24,0.0,0.0
rivne,7,0.0,0.0,0.0,0.0,1.0,24,0.0,0.0
sumy,1,5.458333333333333,7.225533428981789,4.5,-1.2083333333333333,0.9166666666666666,24,5.093938340287436,3.3643475059939596
sumy,2,10.208333333333334,12.421419671948398,7.5,-7.791666666666667,0.9166666666666666,24,9.526831247102457,5.78365219744238
sumy,3,6.333333333333333,7.182153808805081,5.5,-1.8333333333333333,0.875,24,5.910523875753361,3.344149119482164
sumy,4,7.166666666666667,9.237604307034012,6.0,-1.9166666666666667,0.875,24,6.688224385720909,4.301206453086533
sumy,5,4.958333333333333,6.870832069941263,4.5,2.4583333333333335,0.7916666666666666,24,4.627318034306907,3.1991917227718996
sumy,6,4.75,7.158910531638177,3.0,-0.8333333333333334,0.875,24,4.432892906815021,3.3333266020395147
sumy,7,5.083333333333333,6.72061505121865,4.0,-0.08333333333333333,0.8333333333333334,24,4.74397311080204,3.129247786138769
