MAE,RMSE,MedAE,ME,PoissonDev,TweedieDev,ZeroAcc,n,R2,MASE,RMSSE,horizon
0.6772320860258464,1.1717713881406215,0.37465997785810184,0.13042678680215153,1.1427999630049295,2.3749710953105985,0.7474683544303797,1580,0.36745460087341864,6.770961106858067,1.4558666601451098,1
0.684460185156172,1.1698196103077494,0.3763563477752735,0.1227890907345474,1.1453776612526252,2.3778542384286356,0.7537974683544304,1580,0.36844435229366324,6.856381041829101,1.4621797573841395,2
0.682981839891934,1.1699633283019957,0.37560080773677895,0.12558294618043594,1.1393673030731528,2.371782763462598,0.7468354430379747,1580,0.3783509696025117,6.827096561334488,1.4636108250099202,3
0.688823644387568,1.1816701822969837,0.3822367922006464,0.11354372409884866,1.1550040627718043,2.3841625839110647,0.7556962025316456,1580,0.3736159354557541,6.895368205019137,1.476844233883318,4
0.691468663141196,1.1870742680363426,0.38073963909481867,0.11570664491252891,1.1603717264610345,2.3914192646967662,0.7411392405063291,1580,0.3776250164642245,7.004043931695293,1.487776643749995,5
0.7052592454844804,1.1891469442639473,0.3939825101857545,0.12566921957626218,1.1628378161930908,2.392179834811373,0.7329113924050633,1580,0.3953439383682801,7.009145806773146,1.5052286659382457,6
0.7049106336416424,1.2054058707413458,0.38958820705587494,0.11061090309801308,1.1667425964097218,2.386336279448704,0.740506329113924,1580,0.3846501602354485,6.918763791215329,1.4949625529041022,7
