MAE,RMSE,MedAE,ME,PoissonDev,TweedieDev,ZeroAcc,n,R2,MASE,RMSSE,horizon
0.46968532985268807,1.1379956549917998,0.05394363633983004,-0.14357640551126846,0.8298803681552522,1.6629389458524146,0.8569620253164557,1580,0.40339466830100745,1.6260580781706349,0.9321997097552636,1
0.4750992343721487,1.1286046851007139,0.053293571499778446,-0.142944413912744,0.8295094159036401,1.6598326966330361,0.8569620253164557,1580,0.4121621773812185,1.634385969351408,0.9323817603971338,2
0.47302315492776176,1.1307524091841998,0.05330758385573452,-0.14384221017247406,0.8218063642724508,1.66425949562332,0.8645569620253165,1580,0.4193214208825051,1.6294414777410406,0.9330262123773807,3
0.4794625502778318,1.1406077058974184,0.056489152059650355,-0.15296618174731183,0.8434795033610001,1.7216940398542933,0.8537974683544304,1580,0.4163926544795832,1.6718839483849846,0.9430574074834528,4
0.48087269962562473,1.1530668449464523,0.056019556561346266,-0.15548318403073058,0.8406027997772292,1.6707129772017633,0.8569620253164557,1580,0.41277394712738225,1.6523865253550458,0.9323777109478604,5
0.49403657089548364,1.1479280252526682,0.06235322252438423,-0.14884446271475432,0.8376835876335027,1.6546820411447885,0.8556962025316456,1580,0.4365353432783917,1.7180168568781184,0.9475860963524845,6
0.4945896858481784,1.1662879520923428,0.06191151804414116,-0.15739330426543918,0.8457805903266821,1.6615989979276837,0.8569620253164557,1580,0.4239408677116908,1.7048916917727581,0.9499685661809778,7
