Feature,h1_importance,h2_importance,h3_importance,h4_importance,h5_importance,h6_importance,h7_importance,mean_importance
env_weather_sunshine_duration_futcov_lag2,0.0021368166964436234,0.0014349068715437824,0.003444984315335385,0.00254416625664796,0.0031618657232933365,0.0018705263002406697,0.0018437116425744301,0.002348139686582741
env_weather_wind_speed_10m_mean_futcov_lag2,0.002551028694815195,0.0033060051653800836,0.002473226897298673,0.0017649748386605777,0.0009653035052964963,0.001658916413698975,0.00370975498576177,0.0023470300715588244
env_weather_wind_speed_10m_mean_futcov_lag-1,0.0019977557401587407,0.001983878979607877,0.0006303502714961562,0.0033514670209702545,0.0027319560874399184,0.002618182627054646,0.0029350819241114106,0.0023212389501198576
env_weather_wind_gusts_10m_max_futcov_lag1,0.0032794433386187536,0.0030133995433391718,0.0025681164958820807,0.002346203665371575,0.001496265362953216,0.002220844239558141,0.0013151084511833955,0.0023199115852723337
env_weather_shortwave_radiation_sum_futcov_lag-1,0.0022614145843896484,0.001858578974521029,0.003852075862631449,0.002358235992918548,0.0007406542072884807,0.002869536808057657,0.0022565861096025875,0.0023138689342013428
rolling_rsum14_14_act_total_daily_strike_events_pastcov_lag-7,0.0010832703902114718,0.003284950910810095,0.0005681922488900691,0.0020578847833061433,0.00421725008492591,0.0014660161714428763,0.0035124073204878953,0.002312853130010637
env_weather_wind_gusts_10m_max_futcov_lag4,0.0014434840076015228,0.0025272601097803514,0.001852096725496018,0.00203301483016423,0.004292839347602983,0.0024484262716756235,0.0014388152576228618,0.00229084807856337
env_weather_cloud_cover_mean_futcov_lag6,0.0013304858109845902,0.002044021494283777,0.003230329650162204,0.0018596400123114284,0.0026920032747943428,0.00123946127930168,0.0032977300762379634,0.0022419530854394265
env_weather_wind_gusts_10m_max_futcov_lag5,0.00161876447394249,0.0018608611693693112,0.002360601403122942,0.0009139190359664681,0.0023396869173347486,0.003474977079308217,0.0031046174614490817,0.0022390610772133226
rolling_rmean28_28_total_ru_area_km2_pastcov_lag-14,0.002799840373636489,0.0028239643104983037,0.002586222629143717,0.0016357185778678473,0.0022488777424943484,0.0022427381642111666,0.0012759654387068658,0.002230475319508391
env_weather_wind_gusts_10m_mean_futcov_lag2,0.0015990795271620918,0.003684210300908944,0.0040373655452416,0.002126386899547399,0.0010760294665014408,0.0023986456627258816,0.0005297550734920758,0.0022073532107970617
env_weather_soil_moisture_0_to_100cm_mean_futcov_lag1,0.0016830506529015158,0.0014357599796100678,0.002796703184105911,0.0033329876586553407,0.0018078299552721393,0.002377408538011873,0.00199246562654278,0.0022037436564428044
env_weather_wind_gusts_10m_max_futcov_lag6,0.0007531731587822817,0.0021120566641581904,0.0020518272072996445,0.002574863342511232,0.00292880757792467,0.001679696078478842,0.0032765682640883698,0.002196713184749033
env_weather_shortwave_radiation_sum_futcov_lag1,0.002288362485224767,0.0036448489304923702,0.003844740552337218,0.0016548968641690858,0.002097356252137607,0.000727105375113734,0.001117152691519496,0.0021963518787134683
total_ru_area_km2_pastcov_lag-7,0.0025487045647966194,0.0033007615889439667,0.0033191600512258016,0.0013591538938250494,0.0012153470460466304,0.001415108859656791,0.0020798749922539463,0.002176872999535543
env_weather_wind_speed_10m_mean_futcov_lag-2,0.0012333277790110813,0.0018265827988071805,0.0015280901132063666,0.002938706585344164,0.002786064515038289,0.0015452584834682048,0.0032673581837653538,0.0021607697798058058
env_weather_wind_speed_10m_max_futcov_lag-1,0.0012797859159281056,0.002838800921017662,0.0014086903181869245,0.0033383328602846056,0.002234777136776334,0.0012327346350355568,0.0024413209354990886,0.002110634674675468
env_weather_wind_speed_10m_max_futcov_lag-2,0.001928531511150959,0.003037584807083832,0.002262924767317048,0.0016754205960987248,0.0034961355423825833,0.0014257742211707428,0.0009362441959400889,0.0021089450915919967
env_weather_wind_gusts_10m_mean_futcov_lag-1,0.0035801105031224496,0.0014568910391024794,0.0009902466508354742,0.0019364269161582118,0.0022815787840397145,0.002596654329387798,0.001597944569026036,0.0020628361130960236
env_weather_sunshine_duration_futcov_lag3,0.0025229376106793806,0.0017390223641029477,0.0010599246857209135,0.002026126014751903,0.0025789517090717886,0.0014491315080266496,0.0029904583807182816,0.002052364610438838
ewm_expdecay7_dist_to_nearest_ru_km_pastcov_lag-1,0.002117113764780819,0.0021774175519508497,0.002166118438806543,0.0019179509982233459,0.0007786488596981647,0.0029812686216938804,0.0021985844030273215,0.002048157519740132
env_weather_sunshine_duration_futcov_lag4,0.0014470379117778541,0.0014177364468484783,0.0016797729491646487,0.0016111099847489214,0.004635407762150928,0.0020330675735213822,0.0013245512252240401,0.0020212405504908934
env_weather_shortwave_radiation_sum_futcov_lag-2,0.0019242273802427324,0.002536557123585328,0.0011504902400213213,0.0018035844214199642,0.0020531393057634864,0.0021113937344587512,0.002218169993125515,0.001971080314088157
env_weather_soil_moisture_0_to_100cm_mean_futcov_lag5,0.0013522105408090668,0.0026072049866110334,0.0019091464420335925,0.003135803437749293,0.0018160064646039992,0.0009570125603539037,0.0019334641779472819,0.0019586926585868814
env_weather_sunshine_duration_futcov_lag1,0.0019092068684443742,0.0037914904745470434,0.002091082196380922,0.0012805857294564474,0.0024627940443098986,0.0008374269685393207,0.0013381809024832175,0.0019586810263087463
env_weather_soil_moisture_0_to_100cm_mean_futcov_lag0,0.0008968526661933021,0.0014840025892687526,0.0018357198350838861,0.0018036386654031607,0.0016454152402641856,0.002588237862326877,0.0033757856567209325,0.001947093216465871
env_weather_soil_moisture_0_to_100cm_mean_futcov_lag3,0.0020202142700014676,0.0012841408429657825,0.003284362338655983,0.0011868354803989953,0.0019500321993850824,0.0020224181185273236,0.0015463525313882266,0.001899193683046123
env_weather_sunshine_duration_futcov_lag0,0.005184827999213335,0.0009038547823636067,0.00048478484177812684,0.002041483745365125,0.0024555823959273213,0.0013040830742731813,0.0008717973370170726,0.0018923448822768239
env_weather_soil_moisture_0_to_100cm_mean_futcov_lag2,0.0014160069695294617,0.001067748494344585,0.0020816673213019214,0.0012951411231723459,0.0021020747678183434,0.0017397925940957609,0.002889462910017105,0.0017988420257542177
ewm_expdecay7_dist_to_nearest_contested_km_pastcov_lag-14,0.00197821135352802,0.0006113238923626328,0.0,0.0035136875775660503,0.0017504686546301338,0.0028681290616622297,0.0018042498242666753,0.0017894386234308202
rolling_rsum7_7_dist_to_nearest_ru_km_pastcov_lag-1,0.0023600282523998776,0.0019162072665649893,0.0023469291637225383,0.0018926693735783486,0.002343670992245441,0.0004920976229966718,0.0003612986701045024,0.0016732716202303385
env_weather_sunshine_duration_futcov_lag-1,0.00176221017050811,0.0009751836119377019,0.0017849781505339885,0.001882362065510419,0.001700044233354743,0.0024954951170696625,0.0010341670921405505,0.0016620629201507392
ewm_ewma14_act_drone_infra_ua_residential_unintent_pastcov_lag-1,0.0015111219790948165,0.0019189777175098646,0.0002867228977727345,0.00028017928728341567,0.002844607106088245,0.003296243930392452,0.0014571059082450193,0.0016564226894837924
env_weather_wind_speed_10m_mean_futcov_lag0,0.0029149083679680214,0.0019477844326300483,0.0008039278202483973,0.000776191439225734,0.0016944129844797173,0.0010377682433181927,0.0023566054209770084,0.001647371244121017
env_weather_rain_sum_futcov_lag1,0.003025817252129328,0.001020398997363006,0.0015193744611373872,0.001117273248416192,0.0016816446567485522,0.001362760257561102,0.0016688299658942838,0.0016280141198928358
env_weather_sunshine_duration_futcov_lag5,0.0017183844358817407,0.001388685522474556,0.0018307784220120869,0.0018716137371070822,0.0003525384499008749,0.002020336553779405,0.00204274952511259,0.0016035838066097623
ewm_ewma14_acled_other_ua_shelling_artillery_missile_attack_pastcov_lag-7,0.0026538044162181147,0.0018888064304303182,0.00039981924315239675,0.0015198348725189912,0.0013623834425092057,0.0012577785464283264,0.002077205617976684,0.0015942332241762908
ewm_expdecay7_dist_to_nearest_ru_km_pastcov_lag-7,0.0009963970763034622,0.0017478638544839182,0.001991072655970651,0.0021719708451067065,0.0015178377192950835,0.0006465774958580568,0.0018787341437752892,0.001564350541541881
rolling_rsum7_7_dist_to_nearest_ru_km_pastcov_lag-14,0.0009240449302384145,0.001095355248357468,0.0014830341355104295,0.000744096608000797,0.0026247324442095514,0.0021539579584541773,0.001882532771719967,0.001558250585212972
env_weather_wind_gusts_10m_max_futcov_lag-2,0.0009587434009550491,0.0019044436082746683,0.002732982809844482,0.0009227202908156952,0.0020763027873802794,0.001506867301250317,0.0006454157457237365,0.0015353537063206037
env_weather_sunshine_duration_futcov_lag-2,0.0007418423305408811,0.003356040013919919,0.0015343871469359846,0.0017563327433330856,0.0006376441841411292,0.0005705089981205882,0.0021326685493777363,0.001532774852338475
ewm_expdecay7_acled_other_rus_disrupted_weapons_use_pastcov_lag-14,0.003033610533215773,0.0008333537466805061,0.002646080846725345,0.001474125123501672,0.002114775291387923,0.00014794508771862226,0.0003481812310005793,0.0015140102657472032
env_weather_wind_gusts_10m_max_futcov_lag-1,0.0025701953203849924,0.002007107046905043,0.0009282748939936323,0.001945843976529835,0.000779713919172208,0.0010213733530516785,0.0012422579026920683,0.001499252344675637
env_weather_rain_sum_futcov_lag-1,0.0005538228049444163,0.0017043698578102931,0.001301308308871155,0.0019410538327002,0.0011597794274596865,0.0010088548168910728,0.0026467927150550076,0.0014737116805331187
env_weather_precipitation_hours_futcov_lag0,0.0020474984896572527,0.0013673737639245643,0.0012161878488603395,0.001849528794503379,0.0016971944272669772,0.0015039127552659449,0.00017568976148443937,0.001408197977280414
env_weather_rain_sum_futcov_lag6,0.001426657939939583,0.001397697368841397,0.0020763268262642704,0.000786152271001121,0.0009388061111266282,0.0009373191371615202,0.0022658115793666085,0.0014041101762430183
ewm_ewma14_act_drone_infra_ua_health_intent_pastcov_lag-7,0.001609573178463596,0.0011918517278317448,0.0012786874051564758,0.0001506822550696802,0.0011238600052818925,0.0014874148821948346,0.002920150984457631,0.0013946029197794078
rolling_rmean28_28_total_ru_area_km2_pastcov_lag-1,0.001549379236879615,0.0018557041077176268,0.0009594195281389807,0.0025723239867393418,0.0008964899599668375,0.0013702935395381746,0.00046172824376819623,0.001380762657535539
env_weather_rain_sum_futcov_lag2,0.0020461755199382807,0.0007545139312178358,0.0007614728661180094,0.0015160608054654323,0.002101042128295864,0.0011122621601692409,0.001350488139821784,0.0013774307930037783
env_weather_rain_sum_futcov_lag5,0.0012673065787685506,0.000801462689999512,0.0006303631385372996,0.0018684952448119818,0.0011715810826076715,0.002336787639744692,0.0014196172092033027,0.0013565162262390014
ewm_expdecay7_acled_other_rus_disrupted_weapons_use_pastcov_lag-1,0.0005206659022033603,0.0007621359291591767,0.0014170338712425918,0.0032070454498146677,0.0009090917937183474,0.0019193290259119328,0.0007582237894038169,0.0013562179659219848
darts_enc_fc_cyc_day_sin_futcov_lag2,0.0017291583999963281,0.0020158505429681015,0.0012488615000617737,0.001605770057657621,0.0014569228755923304,0.0006848174386201451,0.00046111089502581045,0.0013146416728460157
total_ru_area_km2_pastcov_lag-14,0.0013161019299054392,0.002468979753958893,0.0017283637507109725,0.0014926124410823305,0.0006303339055676225,0.0005305334910834101,0.0007674799671652366,0.001276343605639129
env_weather_precipitation_hours_futcov_lag3,0.001036642832533043,0.0005557909976879289,0.00046579795573909247,0.0019473597010568403,0.0015460123158895314,0.0008989737618711053,0.002436394657855999,0.00126956746037622
env_weather_rain_sum_futcov_lag3,0.0011483441328093765,0.0010281779099355292,0.001611094199049704,0.001667446389897531,0.0017105627204279917,0.0008031629612749086,0.0008292843913954706,0.0012568675292557875
darts_enc_fc_cyc_day_sin_futcov_lag1,0.0015739585793065958,0.0007836013496308811,0.0031216884982730457,0.00036426633089479445,0.0013766505413485071,0.0007344726558437304,0.0008334331808693459,0.0012554387337381286
env_weather_rain_sum_futcov_lag0,0.001277887792894194,0.001319577882474601,0.0011080098697362711,0.0012141818346740546,0.001973694932224716,0.00133327905306373,0.000509496611177023,0.0012480182823206554
env_weather_precipitation_hours_futcov_lag-2,8.506311054858162e-05,0.0016856302502004509,0.0014843169077760053,0.001454412707609962,0.00012976861357692087,0.0017621620901582397,0.0019977856627478334,0.0012284484775168562
env_weather_rain_sum_futcov_lag-2,0.0023726049021673586,0.000511778381232813,0.000960093200814274,0.0004811066709859599,0.0014438686574056523,0.0010752730011119205,0.0015607642461684529,0.0012007841514123474
darts_enc_fc_cyc_day_cos_futcov_lag2,0.0010012239409155628,0.0012173080566325047,0.001462503229990605,0.0017347946847042681,0.0013363523692770897,0.0004887366317709918,0.0010913636444860133,0.0011903260796824338
ewm_expdecay7_total_ru_area_km2_pastcov_lag-14,0.0007328795317819181,0.0006602930562524052,0.002229341473928939,0.0008886290932366758,0.001866275714235499,0.001283048132141573,0.0006382238285360615,0.0011855272614447246
rolling_rmean28_28_dist_x_clash_pastcov_lag-7,0.00033487277573934304,0.00091649015993782,0.0017187026138732507,0.0004868878649741633,0.0013692613843883956,0.0014084124521686785,0.001976462810682096,0.0011730128659662496
env_weather_rain_sum_futcov_lag4,0.0014044165061106995,0.0011630484657289214,0.0013960686987764558,0.0008954610666561791,0.001749600396258256,0.0005994052448675597,0.0009413126333478618,0.0011641875731065617
darts_enc_fc_cyc_dayofyear_sin_futcov_lag6,0.0010822752041273864,0.0004917345609756409,0.0005719207654290539,0.0014597028877690935,0.0009860079627394137,0.0023321921757440875,0.0011619494015404422,0.0011551118511893028
darts_enc_fc_cyc_day_sin_futcov_lag5,0.0012508617688636397,0.000687667355805298,0.001592107894559073,0.0004627397851888915,0.0007598419858988671,0.0014687939759445304,0.001829285136396257,0.0011501854146652223
ewm_expdecay7_acled_other_rus_disrupted_weapons_use_pastcov_lag-7,0.0012552235389941824,0.0006956155166288455,0.0005778516766365426,0.0012182341955297121,0.0006096059697624134,0.0019050685933250603,0.0017224456336835086,0.0011405778749371807
darts_enc_fc_cyc_day_cos_futcov_lag1,0.0015243523009361747,0.0011393080871385975,0.0009999778649472182,0.0009881860348696335,0.0008377188534051916,0.0010111408607017625,0.0012088993160762852,0.0011013690454392661
rolling_rmean28_28_total_ru_area_km2_pastcov_lag-7,0.0010525726052217803,0.0005936461808885221,0.0001450033454890454,0.000685732038904088,0.001321444884831372,0.0014178160958229732,0.00240873568620547,0.0010892786910518932
darts_enc_fc_cyc_day_sin_futcov_lag3,0.0004901374784547498,0.0017260252131807092,0.0015750046341049013,0.0008337064178167521,0.0013772688961195309,0.0008297963437883044,0.0007861425210500594,0.001088297357787858
darts_enc_fc_cyc_day_cos_futcov_lag4,0.0013176432042819963,0.001614114748319317,0.0008256820906685717,0.0009476666367938358,0.0010930394427317335,0.0006466339343535678,0.0009833330430512816,0.0010611590143143291
ewm_expdecay7_dist_to_nearest_ru_km_pastcov_lag-14,0.0011744075375348312,0.000937233139452129,0.0002774244707504356,0.0017882664076213656,0.000630500048714758,0.0012604931597262573,0.0012573903899085214,0.0010465307362440425
darts_enc_fc_cyc_day_sin_futcov_lag4,0.0012743775140697613,0.000823047758221551,0.0009686426723993528,0.0007113677621937494,0.0004459377306519843,0.0017908752859558145,0.001267749129401481,0.0010402854075562422
darts_enc_fc_cyc_day_sin_futcov_lag-1,0.001235323207668976,0.0014568769121634723,0.0007377886577516846,0.0006548855274701854,0.0007418367653112639,0.001174878741205934,0.001066750268754546,0.0010097628686180089
env_weather_precipitation_hours_futcov_lag2,0.00034640427733458284,4.405361443150108e-05,0.0015113337847209962,0.0007061455102657601,0.0006027002830110661,0.0027683435038743697,0.0010579933898165741,0.0010052820519221215
rolling_rmean28_28_dist_x_clash_pastcov_lag-1,0.0006189886380539627,0.0011740779630485193,0.0013954092718195504,0.001636788816729429,0.0006663135029115439,0.0012361880022955841,0.00030165810333059945,0.001004203471169884
darts_enc_fc_cyc_day_cos_futcov_lag-1,0.0007477949505761992,0.001070319899741789,0.001228626234899448,0.001605246184427229,0.0008365551368683241,0.000739344999332838,0.0006909825698590923,0.0009884099965292745
env_weather_precipitation_hours_futcov_lag4,0.001048245039327425,0.001149494975711944,0.0010569942235800808,0.0006437106180115002,0.0012373080783963416,0.0005315879980766439,0.0011898915339193467,0.0009796046381461833
darts_enc_fc_cyc_day_cos_futcov_lag3,0.0006223441317304795,0.0012951770725003597,0.0009691783227433227,0.001319477923139592,0.0005820695953153953,0.0011179519319619345,0.000591464180370288,0.0009282375939659103
darts_enc_fc_cyc_day_sin_futcov_lag0,0.0003955439117040978,0.0011284611720870858,0.0014316068615572157,0.0006709878803997678,0.000533930979753446,0.0010273673794443565,0.0011076050180180666,0.0008993576004234338
darts_enc_fc_cyc_day_sin_futcov_lag-2,0.0009351917016612876,0.0010849201864565874,0.0005181619411268671,0.0003444309163334065,0.0007776767924635759,0.0012770943508952123,0.0013221736490143464,0.0008942356482787547
rolling_rsum7_7_dist_to_nearest_ru_km_pastcov_lag-7,0.00033807504089642136,0.00186618071163757,0.0015832939961340842,0.000755810706699504,0.0002886724409868235,0.000994177590376326,0.0004016914293276775,0.0008897002737226296
ewm_ewma14_act_drone_infra_ua_residential_unintent_pastcov_lag-7,0.000988477754514255,0.000955077780884932,0.0011664079289900797,0.0005559016848585543,4.857564379850969e-05,0.001612516147838882,0.000709168192084426,0.0008623035904242342
env_weather_precipitation_hours_futcov_lag-1,0.000756956986139167,0.0008864111567551963,0.0018193289383917224,0.0010113837200015161,0.0009853619742300303,0.00023275511916944,0.00034337437161546883,0.0008622246094717917
darts_enc_fc_cyc_day_cos_futcov_lag0,0.0005493525177714914,0.0010996976657758918,0.0006688554148393809,0.0002118895681391465,0.0015911718726455016,0.0008343548410173545,0.0008675146680786966,0.0008318337926096376
env_weather_precipitation_hours_futcov_lag1,0.0006274762244141468,0.0012679857390232752,0.00025781284380663617,0.00023298405470146167,0.00115577435980401,0.0008531425110164511,0.001280927016625819,0.0008108718213416858
darts_enc_fc_cyc_dayofweek_sin_futcov_lag4,8.330767166917191e-05,0.0008665764901975914,0.0007837980024807872,0.00034071827384591106,0.002039439216426851,0.0006578438096777967,0.0007231496020093221,0.000784976152329633
darts_enc_fc_cyc_day_cos_futcov_lag5,0.001136502899401511,0.0006480257538412255,0.0007452260315044872,0.0009938978297203806,0.0005457114124189401,0.00022356688146693527,0.0011244245984765424,0.0007739079152614318
env_weather_precipitation_hours_futcov_lag6,0.0005290274882600001,0.0008830112177937761,0.0,0.001008219293950349,0.001035209634214058,9.034283378487544e-05,0.0016959003682429008,0.0007488158337494228
darts_enc_fc_cyc_dayofweek_sin_futcov_lag-1,0.0002009937392475341,0.00041131116792577277,0.0,0.0013356692663067608,0.0014488321985791255,0.00019235467934105736,0.001373943352296278,0.0007090149148137898
darts_enc_fc_cyc_day_sin_futcov_lag6,0.0011674020680720995,0.001208874100210593,0.0001021208005805388,0.0006694911175203441,0.0005982160867311441,0.0003908057695369947,0.00027944526031497944,0.0006309078861380992
env_weather_precipitation_hours_futcov_lag5,0.0003364865798367172,0.0007003777570073026,0.0004090195397265897,0.0006266997718655654,0.00019286446473457908,0.001836354565312698,0.0002467493656930851,0.0006212217205966481
darts_enc_fc_cyc_dayofweek_cos_futcov_lag2,9.80332832685729e-05,0.00026730685435673676,0.0018328923046311986,3.635507255208686e-05,0.0006165537536172538,0.0007359164879653966,0.000584258197793887,0.0005959022791693046
darts_enc_fc_cyc_dayofweek_sin_futcov_lag5,0.00044354708025333206,0.00034883626623882416,0.00043765904262042,0.0011245427814685236,0.0004340000220204282,0.0008426325529959405,0.00025600140076633446,0.0005553170209091147
darts_enc_fc_cyc_dayofweek_sin_futcov_lag3,4.4896622349191874e-05,0.0005481162953897561,0.00016241983421866297,0.001050861516220709,0.0009991065407505965,0.000957661402458466,0.0,0.0005375803159124832
darts_enc_fc_cyc_dayofyear_cos_futcov_lag6,0.0005968337900983538,0.0,0.0002973310072101994,0.0009871238025930746,0.0005938209774828191,0.0005690778265474064,0.0006589129226374889,0.0005290143323670489
darts_enc_fc_cyc_dayofweek_sin_futcov_lag6,6.622437987259693e-05,0.0006147764712343378,0.0006272061419227192,0.0007704176527372497,0.0,0.00023259938210454774,0.0013724428447908798,0.0005262381246660473
darts_enc_fc_cyc_dayofyear_sin_futcov_lag5,0.00015089168013649585,0.0010638732964302284,0.0004612352169165452,0.0007127720152227719,9.633139367866153e-05,0.000453330767063676,0.0006861968490083724,0.0005178044597795359
darts_enc_fc_cyc_dayofyear_cos_futcov_lag1,0.0005279053753660439,0.0009600698584546082,0.00048610840354535974,0.00030728996606063695,0.0003992283753805366,0.0002609152217888719,0.0006537677250309039,0.000513612132232423
darts_enc_fc_cyc_dayofweek_sin_futcov_lag1,0.00047497228891633545,0.000509756174294565,0.0002286358141977536,0.0008985136374862515,0.0004619439184690131,0.00023011930396122905,0.0007611006855394785,0.0005092916889806609
darts_enc_fc_cyc_dayofyear_sin_futcov_lag-1,0.0006028838015912451,0.0007601821516452671,0.0004964884153183032,0.0008023095776555316,0.0,0.000417770490696084,0.00040532225436318,0.0004978509558956587
darts_enc_fc_cyc_dayofyear_sin_futcov_lag-2,0.0009046612496168402,0.00020963348379632267,0.000893513052147068,0.00013563157593530668,0.00028696719758607766,0.0007897687574548903,0.0002533626447705167,0.000496219708758146
darts_enc_fc_cyc_dayofyear_sin_futcov_lag3,0.00043229082191666363,0.0005171792774646185,0.00016781658994656666,0.0008576030690902389,4.3438277620530636e-05,0.0010205802311318646,0.00036744340489089226,0.0004866216674373393
darts_enc_fc_cyc_day_cos_futcov_lag-2,0.0004298672653285182,0.0007519966134052841,0.00023422950413812211,0.00044052444286352973,0.0,0.0,0.0013543011798747451,0.00045870271508717135
darts_enc_fc_cyc_dayofyear_sin_futcov_lag4,0.0004132441093111693,0.0005656878445991576,0.0006990451006286823,0.0005828072648343551,0.0005126113865798363,0.00040212508464662795,0.0,0.0004536458272285469
darts_enc_fc_cyc_dayofweek_sin_futcov_lag0,0.0004392968728130767,0.0007292741545309301,0.0,0.0,0.0007013102611016528,0.001106259165607579,0.0,0.0004251629220076055
darts_enc_fc_cyc_week_cos_futcov_lag-2,5.017473000281119e-05,0.00039021144158464543,0.0006715735813743151,0.00022219505734975806,0.000753371936441788,0.0,0.0006907005688790718,0.0003968896165189128
darts_enc_fc_cyc_dayofyear_sin_futcov_lag0,0.00033769386499389776,0.0005239809661482001,0.00015319753905549294,0.0007698284221413895,0.00010502019713985539,0.00032268015048438417,0.0005323719615484789,0.00039211044307309984
darts_enc_fc_cyc_dayofweek_cos_futcov_lag0,0.000235317814371733,0.0,0.0013575088994090961,0.0005336433998456741,9.512834980928455e-05,0.0,0.0003439954691886532,0.00036651341894634876
darts_enc_fc_cyc_dayofyear_sin_futcov_lag1,0.0005351949684628328,0.00014777169209512157,0.0003567484495864095,0.0011953813758305038,0.00024094476465517969,0.0,8.625365672830298e-05,0.0003660421296226215
darts_enc_fc_cyc_dayofweek_sin_futcov_lag2,0.0006063247659939558,0.0,0.000894153136831066,0.0,0.0,0.0002652620459000333,0.0007913490371793886,0.0003652984265577777
darts_enc_fc_cyc_dayofyear_cos_futcov_lag0,0.00020259639397746145,0.00013779001005508545,0.0005175700726446414,0.0004465694237535038,0.0008458029718108646,0.0,0.00038062081028722645,0.00036156424036125475
darts_enc_fc_cyc_dayofyear_cos_futcov_lag5,0.000588821489532547,0.00011435386758332264,0.0,0.00017260549381995906,0.00028172547405508287,4.8233606384321225e-05,0.0012925798202318964,0.0003569028216581613
darts_enc_fc_cyc_dayofyear_cos_futcov_lag-2,4.282112539569628e-05,0.0003375149420144043,0.0004824182078016648,0.0002841626450857959,0.0008060995451509356,0.0005063013539808879,0.0,0.00035133111706134063
darts_enc_fc_cyc_dayofyear_cos_futcov_lag4,0.00041067322648887113,6.970721043453045e-05,0.000502514954459707,0.00018641321309224369,0.0009060465072931764,0.00017589278769752285,6.558067622884615e-05,0.0003309755108135568
darts_enc_fc_cyc_dayofyear_cos_futcov_lag-1,0.00034539368144335394,0.00014375199879491262,0.0,0.0,0.000367371702129885,0.00027398651297738533,0.0011379286305373555,0.00032406178941184183
darts_enc_fc_cyc_dayofweek_sin_futcov_lag-2,0.0,0.0004284632452749591,0.0,0.0006110532468089206,0.0001765107886212177,0.000691264951228187,0.00027247142853804016,0.00031139480863876065
darts_enc_fc_cyc_dayofweek_cos_futcov_lag1,0.0005121216098403116,0.00017805843947735027,0.0,0.0009567188773814411,0.0005023608847807704,0.0,0.0,0.0003070371159256962
darts_enc_fc_cyc_week_sin_futcov_lag-2,0.0005270928177420766,0.0003650840708612909,0.0,0.0003725793648660271,0.0,0.00029720667987180615,0.000542141603283583,0.0003005863623749691
darts_enc_fc_cyc_day_cos_futcov_lag6,0.00015428418486620137,0.0,0.0,0.0003062496558207099,0.0005074096849106439,0.0006378850844721559,0.00043715145320036167,0.0002918542947528675
darts_enc_fc_cyc_dayofyear_sin_futcov_lag2,8.33995034637229e-05,0.0003764150753940833,0.0,0.00011854050385983568,0.0006730226748007195,0.0002649299717358822,0.0005242887249623252,0.00029151377917379555
darts_enc_fc_cyc_dayofweek_cos_futcov_lag-2,0.0,0.0001597461480927891,8.226589350980849e-05,0.00034448253372286914,0.0006913922203995829,0.0006218516003517594,0.0,0.0002713911994395441
darts_enc_fc_cyc_dayofweek_cos_futcov_lag3,0.0004311968157334821,0.0,0.0006450185658136242,0.00038422981575727004,0.0,0.0002584941306967557,0.0,0.00024556276114301884
darts_enc_fc_cyc_dayofweek_cos_futcov_lag6,0.0,9.32262346096824e-05,0.0,0.0,0.0006483479109667717,0.00045946337561278443,0.0004970970576708665,0.00024259065412287215
darts_enc_fc_cyc_dayofweek_cos_futcov_lag-1,3.6160560766142817e-05,0.00027538546496616687,0.0003522094104243922,6.084293622038302e-05,0.0,0.0006356096894849491,0.00032199952271067694,0.000240315369224673
darts_enc_fc_cyc_dayofweek_cos_futcov_lag5,8.644541135992555e-05,0.00042641654059571673,0.0,0.0002623078162345718,0.0005789889664507322,0.0001713143140656846,0.000124159847475241,0.00023566184231169594
darts_enc_fc_cyc_dayofyear_cos_futcov_lag2,0.00026084873854807274,0.0002937683104229768,0.0,0.0003137100062297395,0.0007662499998756511,0.0,0.0,0.00023351100786806288
darts_enc_fc_cyc_dayofyear_cos_futcov_lag3,0.0,0.000335591780586292,0.0001224494560784191,0.00025641907045511963,0.0006395665638399323,0.0,0.00027345731079455546,0.00023249774025061693
darts_enc_fc_cyc_week_cos_futcov_lag-1,0.0003249791213600649,0.0,0.00026610938316272014,0.0,0.00014785330260131733,0.00028949428402061703,0.0005686177574894493,0.00022815054980488124
darts_enc_fc_cyc_dayofweek_cos_futcov_lag4,0.0,0.0002796044596337214,0.00019503396865602746,4.482686355828636e-05,0.0004446160362770241,4.245873053149236e-05,0.0002607552025469752,0.0001810421801719324
darts_enc_fc_cyc_week_sin_futcov_lag1,0.00013907273514197023,0.0003322186516104976,0.00019454940916071792,0.000400528413022991,0.00012081236271777696,0.0,0.0,0.00016959736737913624
darts_enc_fc_cyc_week_sin_futcov_lag0,0.0,0.0006990529960572401,0.0,0.0,4.589711283383728e-05,0.0002993725282989743,0.0,0.00014918894817000737
darts_enc_fc_cyc_week_cos_futcov_lag2,2.445083616939004e-05,0.00025382552371187384,0.0,0.0,0.0002741802111159876,0.0003689718738473126,0.00011471048630045434,0.0001480198473064312
darts_enc_fc_cyc_week_sin_futcov_lag-1,0.00016345714906863668,0.0,0.0,0.0,0.00041086927955088967,0.00015700790624174739,0.00022579142364313992,0.00013673225121491622
darts_enc_fc_cyc_week_cos_futcov_lag1,4.8739887980190926e-05,0.0,0.0,8.063807528920352e-05,0.0006955268224351329,0.0,0.00011857543269430784,0.00013478288834269076
darts_enc_fc_cyc_month_cos_futcov_lag6,0.00018849048492698833,4.3538455604643465e-05,0.0003200414976410294,0.0,0.0,0.0,0.0003145974336723576,0.00012380969597785982
