MAE,RMSE,MedAE,ME,PoissonDev,TweedieDev,ZeroAcc,n,R2,MASE,RMSSE,horizon,paradigm
1.1378367793299473,2.0831501372362102,0.6629216531251815,0.016402613263662276,1.9044315976436355,2.8695645721519467,0.3643292682926829,3280,0.33532930868606503,12.777302682332799,2.609821484144021,1,activity
0.9804422449095196,2.0343388299358214,0.41959761243873106,-0.14272745652428337,1.5830895630748605,2.411413742087418,0.7692073170731707,3280,0.36611282802522727,7.400035471816291,1.8553477069375215,1,global
1.0882271569595434,2.1548170259081743,0.5694221003916032,-0.15818177155746685,1.9373854020956418,2.806975149617086,0.5414634146341464,3280,0.28880911400002973,11.13925784509876,2.3766511918936137,1,local
1.1340003420250708,2.0954433452908865,0.6508126479217793,0.001224287978947649,1.8976438885532294,2.8538160157856955,0.36859756097560975,3280,0.34002091307792115,12.529384732724012,2.578018761005885,2,activity
0.979432255958352,2.0240982585962626,0.415087349806764,-0.13096548061687824,1.5603118052925171,2.4012942259799206,0.7625,3280,0.38419741165438615,7.471314161076589,1.8626973003192326,2,global
1.0892324783325815,2.1438869736593587,0.5676111111111112,-0.14522874936398167,1.897724239178068,2.778424347923127,0.5442073170731707,3280,0.30915264605153137,11.178496705442765,2.3762707022147174,2,local
1.1318264248911039,2.0718514409162507,0.6477583186232616,0.009562732381800564,1.8732988121669532,2.8389110184409785,0.36310975609756097,3280,0.3556559579242733,12.540901079322005,2.573221992857415,3,activity
0.9796649485558,2.01706217068008,0.41854939720069284,-0.1303166235844974,1.5541368455943865,2.394624637663137,0.7716463414634146,3280,0.3892841906805914,7.475437453737814,1.8634482594981594,3,global
1.093346134985525,2.1495573071096583,0.5633374959056654,-0.151729117932456,1.9146982774101442,2.7932348073258964,0.5463414634146342,3280,0.3064166652752415,11.127428803057708,2.378738466859697,3,local
1.1299060287038218,2.098472807043101,0.6367250813595506,-0.007647437716140329,1.8830307225486893,2.8331847828662453,0.3722560975609756,3280,0.34007240673520167,12.316367857201412,2.5386080904187125,4,activity
0.9842166609306715,2.041728262587985,0.41694609247059294,-0.15561392101058555,1.5824204554784076,2.4116001691063147,0.7664634146341464,3280,0.3752799031052704,7.48283098810623,1.8697972882560516,4,global
1.1008344862051096,2.164616694161986,0.5700000000000001,-0.1526125042079901,1.928007732898058,2.8016002916198355,0.5304878048780488,3280,0.2978149106015172,11.40888755846689,2.394356904872014,4,local
1.1361244642932915,2.0998627617795456,0.6487064398642397,0.018390627242209058,1.8729420561283383,2.836796273100444,0.3567073170731707,3280,0.3556802773430229,12.643898441679475,2.5879589180744422,5,activity
0.9822952529995574,2.059641107078214,0.4158568710162322,-0.14704514095996774,1.5707693691195062,2.3957568656887753,0.7679878048780487,3280,0.3801270237353839,7.359959952614927,1.8553159790945657,5,global
1.0949699686629704,2.1670684946520873,0.5664309926470287,-0.15084165696681576,1.8949801095824172,2.7749844671699897,0.5420731707317074,3280,0.31377761968069184,11.296971519392123,2.383029933263699,5,local
1.1422425886029122,2.119917942550784,0.644746408826828,-0.0011747175275794693,1.895608378894481,2.849651242538114,0.35,3280,0.3489342062451135,12.58968717781612,2.5847692699306988,6,activity
0.9855672411332741,2.0581981029347687,0.4113265302450886,-0.14785498306965505,1.5646311810274904,2.392942106304736,0.7685975609756097,3280,0.38629293282457233,7.465966930367726,1.8654783247689655,6,global
1.1016305119118215,2.180850342761147,0.5684816930646273,-0.16254737277098885,1.899229184772743,2.7702769088892976,0.5411585365853658,3280,0.3109694070000337,11.279609993916594,2.383129847495443,6,local
1.1309095259587707,2.097657092998101,0.6435247888209245,-0.006599830180677003,1.857742309606826,2.8155632544222526,0.3667682926829268,3280,0.3679091760048303,12.50852831776526,2.5672380925121865,7,activity
0.9843672039625508,2.0450501784548285,0.42021844803248687,-0.144871941280337,1.548884419238531,2.3820225141141873,0.7689024390243903,3280,0.39921589630582077,7.5234383952388075,1.871838418083555,7,global
1.0985079754985434,2.1592132713418644,0.5703891827185524,-0.15391804396316902,1.882983325830089,2.7680527117741427,0.535670731707317,3280,0.330267186450399,11.45992372442077,2.4012695101715122,7,local
