Feature,h1_importance,h2_importance,h3_importance,h4_importance,h5_importance,h6_importance,h7_importance,mean_importance
env_weather_wind_direction_10m_dominant_futcov_lag-2,0.6280620564278676,0.26849768277595193,0.44394815335536986,0.43738788914909615,0.39484531206218343,0.3291216355856405,0.45762682842664826,0.4227842225403939
env_weather_wind_speed_10m_max_futcov_lag-1,0.1950349628879469,0.28943254344424646,0.4340198548120503,0.5475297641021178,0.4335017401866107,0.6531624945112349,0.39770972816064537,0.4214844411578361
ewm_expdecay7_com_diplo_redsecondary_ua_pastcov_lag-14,0.6050255623411375,0.7937603544043357,0.26258571837084754,0.7668813394333064,0.12578263253477753,0.26523312061426346,0.11432046983186316,0.4190841710757901
ewm_ewma14_act_drone_infra_ua_health_intent_pastcov_lag-7,0.5563094927113342,0.2417513915074445,0.2585375990566316,0.42143800386250774,0.4909988027013582,0.2084764787457053,0.7304013949732117,0.41541616622259897
env_weather_wind_speed_10m_max_futcov_lag5,0.25353564843467163,0.21100706383612064,0.5078011314705685,0.4688999879649259,0.6243625452834837,0.4824290955460657,0.3412347133727816,0.4127528837012311
ewm_expdecay7_acled_other_rus_shelling_artillery_missile_attack_pastcov_lag-1,0.31193796392561407,0.5183425662584495,0.26057750052939477,0.5274874113862251,0.6885621393525977,0.19934802533570412,0.36118235543942845,0.4096339946039163
env_weather_wind_speed_10m_max_futcov_lag-2,0.14564892118778816,0.39614274962113744,0.5231422562510337,0.42475806727055404,0.4810153163789828,0.40492489439216744,0.48295217556481035,0.4083691972380677
env_weather_wind_speed_10m_max_futcov_lag6,0.37518909891485414,0.21534377427234722,0.33265334984244643,0.48061108217340387,0.6099547193059708,0.5624023918423441,0.27906469385234556,0.40788844431481597
rolling_rsum7_7_dist_to_nearest_contested_km_pastcov_lag-1,0.2975957566553096,0.36614270314641967,0.570970976321634,0.46768449656819805,0.5411659622267293,0.2853871732210429,0.3000628699793032,0.404144276874091
ewm_expdecay7_act_cyber_other_nato_pastcov_lag-7,0.2897867978364174,0.40263185279610914,0.6854774340764641,0.4529505327086583,0.3068881479875733,0.3374524610648473,0.3455904007582454,0.4029682324611878
env_weather_wind_speed_10m_max_futcov_lag4,0.23850084662857343,0.3927821440123813,0.3824465543072093,0.8848863945570529,0.3738396576891131,0.2376311369132952,0.3015237998007371,0.40165864770119464
ewm_ewma14_act_total_daily_strike_events_pastcov_lag-1,0.2039655578069097,0.2791482348535116,0.24463215965407817,0.43765459056449657,0.2312305971031084,0.41781652687933185,0.9873191339893372,0.40025240012153906
env_weather_wind_gusts_10m_mean_futcov_lag1,0.26301515854858976,1.0133490601083595,0.262750607285444,0.16959043465704726,0.3256701144528136,0.5313902594062049,0.23148575949421316,0.39960734199323883
ewm_expdecay7_act_cyber_other_nato_pastcov_lag-1,0.3693729412803742,0.2992754846503148,0.3331343556883324,0.6790417540863041,0.323255474997595,0.1533574098105954,0.6253015911322632,0.3975341445208255
ewm_ewma14_acled_other_rus_disrupted_weapons_use_pastcov_lag-7,0.12860234525198816,0.5154495894520504,0.38636163959722614,0.23665113530624352,0.6570972696291137,0.44681622792035647,0.40619056219531124,0.39673839562175567
ewm_ewma14_act_drone_infra_ua_health_intent_pastcov_lag-14,0.28366580474318437,0.28723054208196,0.5110040800285199,0.34892674816539393,0.2573816857328817,0.4971490404179065,0.582229075504026,0.3953695680962675
env_weather_wind_gusts_10m_mean_futcov_lag3,0.32074971256363066,0.30963414324877053,0.3495366293550107,0.9538835355894019,0.21685081738073095,0.24740241321233528,0.3366088976874393,0.390666592719617
ewm_expdecay7_act_total_damage_events_pastcov_lag-7,0.6278021888721316,0.08408255595654295,0.25857311965052737,0.42194855197388065,0.28624924907302524,0.1763959369038834,0.8757533959597035,0.39011499976995634
env_weather_wind_speed_10m_max_futcov_lag3,0.5164647394485451,0.4674783493393678,0.8794097884800243,0.3311351227039891,0.29510136753395205,0.1305217348753596,0.09797477581773396,0.3882979825998531
env_weather_wind_speed_10m_mean_futcov_lag-1,0.30593930067658676,0.26709362395812125,0.3735270495962865,0.1663073028282867,0.1972361944472139,0.8151623055089209,0.5392285563960835,0.3806420476302142
ewm_expdecay7_dist_to_nearest_contested_km_pastcov_lag-7,0.41717256449834733,0.09694444772244246,0.28228892503102787,0.20799754811735222,0.6923062472318725,0.43235773182129617,0.521659874863484,0.3786753341836889
rolling_rsum14_14_dist_to_nearest_contested_km_pastcov_lag-1,0.6367037752217672,0.2490440732756333,0.2826169648362063,0.4659478480982467,0.3163522625141377,0.37692531660540857,0.25825220462345894,0.3694060635964084
env_weather_wind_speed_10m_mean_futcov_lag6,0.4068596422666309,0.405189202749861,0.19498045792687502,0.3925661070959698,0.3852640116307142,0.30695627629638916,0.49309998012376643,0.369273668298601
ewm_ewma14_acled_other_rus_shelling_artillery_missile_attack_pastcov_lag-1,0.25048560896548594,0.2142720403200168,0.4310659992704134,0.5876468789112914,0.4252468827044797,0.36081108133820183,0.27098536473774876,0.3629305508925197
ewm_ewma14_acled_other_rus_armed_clash_pastcov_lag-14,0.3135749959023691,0.2092066222344437,0.25997790458166303,0.4566839852854591,0.5488983964003408,0.28056971396295716,0.46693025252734616,0.36226312441351133
env_weather_wind_speed_10m_mean_futcov_lag4,0.42475253014875664,0.26664055996126784,0.34689127144564286,0.3660539306522172,0.626397039482023,0.34412432379523283,0.1601532078102982,0.3621446947564912
env_weather_wind_speed_10m_mean_futcov_lag1,0.32279348945427283,0.6488095064671617,0.2332702428093559,0.24728332620972593,0.5529051654526199,0.3271467813794476,0.17647883298868447,0.35838390639446693
ewm_expdecay7_act_total_daily_strike_events_pastcov_lag-7,0.10750467766364248,0.27921378685570103,0.5547795701840302,0.3271792871715009,0.11630766171882816,0.7972575752195223,0.3255510370381379,0.3582562279787661
