MAE,RMSE,MedAE,ME,PoissonDev,TweedieDev,ZeroAcc,n,R2,MASE,RMSSE,region,paradigm
0.9546753015980628,1.0046725681622426,1.0188030172689087,0.9546161348114982,1.9012322957666317,3.7001598982555373,0.09843205574912892,1148,-10.374022198280578,32.029356368615005,5.819300801406848,cherkasy,activity
1.0638883642931105,1.1118746557123305,1.1370880215842545,1.0629245334274582,2.0992928532740573,3.8855636756529193,0.09843205574912892,1148,-12.930818845336354,35.693454622033855,6.440240611810798,cherkasy,global
0.9015679442508711,0.9495093176219341,1.0,0.9015679442508711,1.8031358885017421,3.6062717770034842,0.09843205574912892,1148,-9.15929203539823,30.247604529616723,5.499782225653733,cherkasy,local
1.7806350040664571,2.357846772889309,1.3894263534600877,-0.5146512432930945,2.1618758708943493,1.8048853125343385,0.837979094076655,1148,-0.01237627391888374,6.45841128501942,3.3270696164265248,chernihiv,activity
1.774393339467571,2.3304402838499216,1.378275657269447,-0.4381360281104838,2.118167044707202,1.779164688000732,0.837979094076655,1148,0.011021707904906974,6.435772598825623,3.288397342203999,chernihiv,global
1.8167832108582374,2.4627508641238465,1.3810871988391291,-0.8343020998336821,2.4145956497284815,1.9854258236044562,0.837979094076655,1148,-0.1044645007611118,6.58952180803177,3.4750958658835973,chernihiv,local
1.7473136048043394,1.9781859909821775,1.7726834412108834,0.1575163673647525,2.151009895117018,2.277364485189645,0.6994773519163763,1148,0.05265127377835177,2.321678076878637,1.5012928608083849,dnipropetrovsk,activity
1.761092595171732,1.9968103340304302,1.7479571760583235,0.18111665985155997,2.1780712978184003,2.293885974064377,0.6994773519163763,1148,0.0347289909936217,2.3399863987331333,1.515427322068878,dnipropetrovsk,global
1.7636053356761994,1.978258841978858,1.7443288087594182,-0.11267210701607532,2.157913736734732,2.283536543850323,0.6994773519163763,1148,0.05258149614364693,2.3433251093836236,1.5013481491795075,dnipropetrovsk,local
1.2556265795142967,1.641360209318286,1.1348722427862317,0.8941379514399496,2.415547986106276,3.7300617039646458,0.23519163763066203,1148,-0.5120498570508552,6.334777705669873,2.102342679180627,donetsk,activity
1.3626193481908144,1.702187148502494,1.2813891636341599,1.0092328886515716,2.59747979918113,3.8927597400593954,0.23519163763066203,1148,-0.626196134287172,6.874568290496515,2.1802531034524555,donetsk,global
1.1962896793201396,1.5927336661088318,1.094083822121556,0.8252046487269804,2.3503999942284235,3.6832699170661947,0.23519163763066203,1148,-0.42378570993534037,6.03541635205875,2.0400591800742878,donetsk,local
1.1432909599761754,1.1588791659299147,1.130128519788776,1.1332213410966192,2.2734792371211388,4.205507080932985,0.024390243902439025,1148,-31.165051449070035,76.71482341440137,9.492911134857021,ivano-frankivsk,activity
1.1732063691709704,1.189012501328919,1.1789636550077964,1.1634928961289446,2.33390786647564,4.261304657000358,0.024390243902439025,1148,-32.859518778984246,78.72214737137212,9.739747115302018,ivano-frankivsk,global
1.0827405149051488,1.091954535228095,1.125,1.0705453929539293,2.15305211826166,4.097410293305559,0.024390243902439025,1148,-27.557293997873547,72.65188855013548,8.9447007686143,ivano-frankivsk,local
1.1583618627673542,1.4589601633804408,1.0784454106890045,0.2280608906975644,1.452395633112692,1.7459195279618722,0.7369337979094077,1148,-0.022249580390683033,4.027258082470956,2.1783188318113065,kharkiv,activity
1.185469363618234,1.477566613125368,1.0867315834251206,0.28067398549277234,1.476350533067451,1.7623477847431028,0.7369337979094077,1148,-0.0484898052954752,4.121502295273756,2.206099425750633,kharkiv,global
1.1113318091057554,1.4397470075952374,1.0533095121038312,-0.07446105334211356,1.4259430435588096,1.7274843311669121,0.7369337979094077,1148,0.004497299196338345,3.863749450310683,2.149632387783623,kharkiv,local
1.1243682146922023,1.371989904327995,1.0204498765632293,-0.018949484771623053,1.1366707212677807,1.1849580920079872,0.8597560975609756,1148,-0.040542598970247035,1.6840425715590797,1.081434693356554,kherson,activity
1.1361622701955134,1.379232498552432,1.0271904532453866,0.04097208867486501,1.1438273879512832,1.1890511914998454,0.8597560975609756,1148,-0.05155743119495537,1.701707328797298,1.0871434763727426,kherson,global
1.132990428553875,1.3885983074240398,1.0210804372508,-0.3038971253621394,1.1699969376931632,1.2123623595461401,0.8597560975609756,1148,-0.0658873213992226,1.6969566463385046,1.0945258270833071,kherson,local
