MAE,RMSE,MedAE,ME,PoissonDev,TweedieDev,ZeroAcc,n,R2,MASE,RMSSE,horizon
1.2748373451890442,2.0076245378406576,0.6919467779252502,-0.6160124723174565,1.119806956604455,0.6464412772302233,1.0,307,0.224439169431079,4.639298575792573,1.088257172723219,1
1.2970641783331505,1.9959804012644484,0.6993386484103864,-0.6297011279632522,1.1253056434764928,0.65461746513877,1.0,308,0.2294440362422825,5.970950578793066,1.18601080843681,2
1.2836383880405162,1.9859697136871641,0.7319563872742387,-0.6103933939015128,1.0964854226208245,0.6346672076168947,1.0,310,0.24677531354300608,4.807722627310196,1.13539863625849,3
1.3065718945634874,2.0246887080332936,0.7905782429262698,-0.653322547966565,1.1612699896804732,0.6768057611317501,1.0,312,0.21677636739947082,4.65395540298849,1.0783579732310398,4
1.2924110217769458,2.028042674415712,0.7013703154871163,-0.6513572203020298,1.1506722778808247,0.6652472904703038,1.0,313,0.22259937282594888,4.396313146497774,1.0959505247290195,5
1.325692974129189,2.0244287892538435,0.7717330485302836,-0.6039809461684299,1.15358279379585,0.6742690805040851,1.0,316,0.23963844576445503,5.670237020345279,1.262739050325172,6
1.337222395941845,2.049493467819616,0.7522973429663304,-0.6625631341914213,1.160210624937281,0.6700693463826893,1.0,315,0.2316496831549706,5.194680746678505,1.1812835566294435,7
